timestamp,temp_mean,temp_min,temp_max,ph_mean,ph_min,ph_max,rpm_mean,rpm_min,rpm_max,heater_pwm,motor_pwm,acid_pwm,base_pwm,acid_dose_l,base_dose_l,setpoint_temp,setpoint_ph,setpoint_rpm,faults_active,has_fault
2025-12-06 13:08:22.881,32.214906014929845,32.11185177258119,32.30086145825618,4.981833582239266,4.886481559909552,5.158915909423008,1188.2379527963142,1168.9200497185766,1199.9797353580964,0.7069670590582903,1.0,0.09690538964868352,0.0,0.00016967250934116833,8.19236592364027e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:23.981,32.21490469318687,32.135452406493414,32.30086145825618,4.845616407482538,4.736642667677156,4.927346712336573,1186.4508682201479,1166.0536141480486,1195.8572118573654,0.7154265797261345,1.0,0.10132183512892072,0.0,0.00016276993421155919,3.209028362502764e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:25.081,32.22348736606165,32.18267552119812,32.25356503856864,4.662342390537121,4.586803775444753,4.72302095020148,1189.7708618491981,1182.4499498159616,1196.4408521956893,0.7005502420395764,1.0,0.10355815922692252,0.0,0.00019751763945685652,3.790167437149329e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:26.180,32.25142355672401,32.20629803238518,32.30086145825618,4.538508595303732,4.477830035639369,4.586803775444753,1187.0999542060013,1174.8299217148337,1197.3942684975702,0.6938151842822324,1.0,0.10570594714313039,0.0,0.00021260339131762697,5.357055447292693e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:27.279,32.24067403965839,32.20629803238518,32.27720956408223,4.429534855498342,4.355234578358309,4.491451753115037,1189.495775872768,1178.1157656615069,1198.697134248785,0.6970917271752511,1.0,0.10736837551087554,0.0,0.00021609781595821481,4.5855553456465926e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:28.280,32.26775617354612,32.229927866425896,32.324520736400586,4.323904628164263,4.273504273504277,4.396099730785329,1196.808340754287,1189.119249185917,1199.914994134265,0.6847521507772734,1.0,0.10811099496599859,0.0,0.00027674627231438943,6.520559353427474e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:29.289,32.2795858065046,32.20629803238518,32.34818741384629,4.238087808067524,4.178152251174561,4.273504273504277,1191.3025945640663,1174.959873765291,1199.0943500717372,0.6812202967030816,1.0,0.10850359826334025,0.0,0.0002059517098298769,2.5393591532656847e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:30.381,32.277218942382845,32.229927866425896,32.324520736400586,4.181867265031565,4.150908816223216,4.219017403601581,1193.0179070896631,1180.2316658600994,1198.9657333916666,0.6813341909774443,1.0,0.10913488691469443,0.0,0.00025830874647807977,6.366866559907582e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:31.480,32.27076239549045,32.229927866425896,32.30086145825618,4.113758677653202,4.055556793893508,4.150908816223216,1189.9299536003682,1175.3271498824474,1195.7966194387661,0.6756481051488752,1.0,0.10879206187823008,0.0,0.00025206572519274954,5.558426248639812e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:32.578,32.26862494126983,32.18267552119812,32.34818741384629,4.074131863178518,4.041935076417833,4.110043663796197,1191.7543925707594,1183.5334199950682,1197.9953095800522,0.6742106653440202,1.0,0.03059934695635975,0.0,7.368254463432937e-05,4.641874660443476e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:33.579,32.26303388342958,32.18267552119812,32.324520736400586,4.08552457233999,4.028313358942165,4.123665381271873,1189.6459926888283,1175.588862647906,1198.4406913676182,0.6630189678459022,1.0,0.0016785234298928413,2.090418237251431e-05,4.7237910185027596e-05,2.6779493566973122e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:34.580,32.277217672676834,32.229927866425896,32.34818741384629,4.085524572339989,4.028313358942165,4.110043663796197,1190.653965546347,1173.7345039100155,1199.028134026554,0.6594223625292697,1.0,0.001804026755428061,0.0,2.9750180944328742e-05,4.061318273795782e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:35.679,32.281526672161085,32.20629803238518,32.37186150594488,4.082800228844855,4.028313358942165,4.123665381271873,1191.3724930309202,1168.3923372640397,1199.76733390345,0.6570128718743641,1.0,0.0014213772857852274,8.26542991162784e-06,9.126576658662255e-06,3.131373006761032e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:36.781,32.27077176267893,32.18267552119812,32.324520736400586,4.088991918606525,4.041935076417833,4.1372870987475485,1180.1973626149445,1149.6938263713164,1193.3764953718241,0.6481709202648237,1.0,0.0016934133993060018,8.335611618362904e-06,3.76196643688105e-05,6.579495342236921e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:37.880,32.28152330467057,32.20629803238518,32.34818741384629,4.077846877035518,4.041935076417833,4.1372870987475485,1178.1603815879457,1160.7365447034576,1196.26540467914,0.6507102183265236,1.0,0.0016525310107386192,7.558560763872143e-05,5.755374676411432e-05,4.14777173102362e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:38.878,32.258306432203156,32.15906031763666,32.30086145825618,4.092335431077825,4.041935076417833,4.150908816223216,1196.4396966545135,1183.751094482138,1199.654770189179,0.6388672539904905,1.0,0.0017237502586265132,4.4700861150176486e-05,3.425596381789399e-05,2.3743290385928427e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:39.979,32.26432124886033,32.20629803238518,32.324520736400586,4.092706932463524,4.041935076417833,4.123665381271873,1197.0831590818937,1191.8608163711037,1199.9568462736474,0.6388436786386974,1.0,0.0018481311334921139,0.0,3.501666775252452e-05,4.0552254137520755e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:41.079,32.25143423175229,32.135452406493414,32.324520736400586,4.079085214987851,4.041935076417833,4.123665381271873,1187.9138200135237,1166.8251538576724,1197.226060141705,0.6344879911842775,1.0,0.0012474672529425956,0.0,4.9892285944865235e-05,3.8204022835965705e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:42.180,32.25357507841525,32.20629803238518,32.34818741384629,4.0840385667971875,4.041935076417833,4.123665381271873,1188.2940117719033,1177.4479206144879,1195.3189776628492,0.6274531273478388,1.0,0.001641526853254617,1.2554361780745263e-05,6.613623088720433e-05,5.071328962664382e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:43.180,32.263030209793804,32.20629803238518,32.324520736400586,4.074627198359451,4.041935076417833,4.123665381271873,1186.5155317250383,1162.3464921648522,1196.963342288669,0.626108431819462,1.0,0.0015656383985562857,0.0,6.123873973480081e-05,1.0309288815210252e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:44.280,32.25357573855816,32.20629803238518,32.324520736400586,4.084038566797189,4.041935076417833,4.1372870987475485,1189.3524545710538,1156.510345766022,1199.8831921145966,0.6150524305884721,1.0,0.0017684737979473634,0.0,1.5331010112993785e-05,6.71930171767398e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:45.381,32.25788341554603,32.135452406493414,32.34818741384629,4.082800228844855,4.041935076417833,4.110043663796197,1191.6600630154073,1183.5384393335949,1195.7931631083202,0.6167229018111242,1.0,0.0016231727275432461,0.0,3.285673437271525e-05,4.5919918815387e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:46.480,32.22349003169366,32.15906031763666,32.27720956408223,4.080323552940188,4.055556793893508,4.110043663796197,1189.1618717728875,1172.7970429802435,1198.1829254988847,0.6131092992842931,1.0,0.0018798358942808972,0.0,3.863373051508755e-05,2.1739982188301387e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:47.479,32.234661920425424,32.20629803238518,32.324520736400586,4.071902854864315,4.028313358942165,4.082800228844853,1176.1434564588562,1164.4769330610293,1189.994661866751,0.6048320248485826,1.0,0.0017487761521756556,0.0,1.6824339111043066e-05,1.8264149117854068e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:48.480,32.18977616972504,32.11185177258119,32.27720956408223,4.08007588534972,4.028313358942165,4.123665381271873,1190.1022816419547,1175.1447103673563,1198.8439961810134,0.6056210597954881,1.0,0.0016847984838676837,0.0,1.9926506840384297e-05,2.6729819074734132e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:49.580,32.19772599987384,32.11185177258119,32.30086145825618,4.090230256558857,4.041935076417833,4.123665381271873,1191.5197368175652,1181.5738477200514,1198.3945487488354,0.5973787473068185,1.0,0.0015065047702063595,0.0,7.125757890070146e-05,2.3967056700798844e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:50.578,32.19921785437958,32.11185177258119,32.229927866425896,4.074627198359449,4.041935076417833,4.110043663796197,1188.1461291984365,1179.9195227562195,1197.6001738078542,0.5927577533979256,1.0,0.0011236585952073715,0.0,5.141880426162516e-05,4.3012919890623284e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:51.581,32.19450727778936,32.11185177258119,32.30086145825618,4.075989370107018,4.041935076417833,4.110043663796197,1191.7136544934017,1179.5086374559564,1198.8766792403749,0.5934912484416541,1.0,0.0016671389174166217,0.0,3.924472756254365e-05,7.170840431734836e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:52.582,32.20866907245717,32.15906031763666,32.25356503856864,4.077351541854585,4.014691641466489,4.123665381271873,1197.4783126339903,1188.4623082173184,1199.7191698100937,0.5851449129778536,1.0,0.0013977588641009044,0.0,2.7525684189939254e-05,3.0347929321023655e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:53.682,32.18484759417489,32.08825840073291,32.27720956408223,4.082800228844854,4.055556793893508,4.110043663796197,1192.1217890463374,1179.2393238399732,1198.816721231738,0.5770604765246556,1.0,0.0019790665979127213,0.0,3.6879451841792555e-05,2.3444954242534424e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:54.780,32.14835730800816,32.064672275802025,32.27720956408223,4.072893525226186,4.055556793893508,4.110043663796197,1189.5647033774394,1175.4509890314134,1199.408360615869,0.582373715948309,1.0,0.0022392666550958788,0.0,8.300996653751378e-05,3.6863575838588255e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:55.879,32.15691945162443,32.11185177258119,32.229927866425896,4.0555567938935075,4.028313358942165,4.096421946320529,1193.808349655554,1183.4349738345038,1199.5172026881125,0.5731007211667838,1.0,0.0009578168753241989,0.0,4.10247860857125e-05,6.364496416918205e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:56.981,32.10756932654739,32.041093382661984,32.15906031763666,4.084038566797189,4.055556793893508,4.1372870987475485,1184.3347068616263,1165.2495757255701,1194.5545581040974,0.5722932615409504,1.0,0.0017852231978625092,4.05828134987939e-05,4.198326715664395e-05,5.631369014186982e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:58.081,32.09899386871994,32.01752170620608,32.15906031763666,4.084038566797189,4.055556793893508,4.110043663796197,1187.2073724092918,1170.9924218398228,1198.661696951604,0.5669271254627578,1.0,0.002248959050269469,0.0,1.4507975714505924e-05,7.059801276015862e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:08:59.078,32.0906409296223,31.993957231348134,32.18267552119812,4.078713713602154,4.041935076417833,4.110043663796197,1193.5268747730481,1178.77173588,1198.187026364989,0.5593767837723617,1.0,0.0018532471874260358,0.0,3.6274069533110876e-05,4.747767131885008e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:00.080,32.08827723820823,32.01752170620608,32.15906031763666,4.078713713602152,4.00106992399082,4.123665381271873,1188.7919944858866,1175.1929948224483,1196.5025048941034,0.5601560300049433,1.0,0.001729045059973294,0.0,7.7179652151872e-05,3.311186199258581e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:01.081,32.069401806949884,32.01752170620608,32.15906031763666,4.101870633310796,4.055556793893508,4.150908816223216,1189.9255212032188,1178.120871654118,1198.7082448467968,0.5530530132484348,1.0,0.0022103391508429904,0.0,2.572782329308952e-05,6.635557401055709e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:02.180,32.066824362334785,32.01752170620608,32.135452406493414,4.088991918606524,4.055556793893508,4.110043663796197,1192.1627455224004,1179.5936863186644,1199.5211334387682,0.5533349520168206,1.0,0.0025936198814380178,0.0,6.87518680536879e-05,1.7774464036897615e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:03.181,32.04817571214779,31.97039994302156,32.11185177258119,4.084162400592423,4.055556793893508,4.110043663796197,1190.888818286901,1179.2556885405115,1199.71318796219,0.5439704931141975,1.0,0.003223258780024546,0.0,6.655804529414049e-05,7.031814878797613e-06,29.0,4.0,1200.0,none,0
2025-12-06 13:09:04.280,32.04324085477702,31.993957231348134,32.08825840073291,4.060510145702844,4.028313358942165,4.082800228844853,1190.8221338608203,1175.1283539572787,1198.588052127072,0.5433772177233686,1.0,0.0008694579780787844,0.0,2.341590329093268e-05,7.557958913175923e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:05.380,31.989676699932293,31.946849826179744,32.01752170620608,4.079085214987853,4.014691641466489,4.1372870987475485,1191.2173082369043,1179.6861338874462,1198.4769835216011,0.543977184753816,1.0,0.0013190617895067855,8.26542991162784e-06,4.435166392034486e-05,2.5186013320081467e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:06.481,31.99612104335197,31.946849826179744,32.08825840073291,4.066701835464514,4.028313358942165,4.110043663796197,1183.0837621403825,1168.5009487966731,1196.3377796771306,0.5349981059146557,1.0,0.0010454185777522733,0.0,6.754552988674848e-05,3.828319966355293e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:07.479,31.965707836371582,31.876242354394947,32.041093382661984,4.067816339621615,4.041935076417833,4.096421946320529,1191.5967414717786,1180.8423774862404,1197.9564693016882,0.5342280270401849,1.0,0.0011051641728025035,0.0,3.44168659857713e-05,6.322320394144343e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:08.582,31.96185060170239,31.876242354394947,32.041093382661984,4.0815618908925195,4.041935076417833,4.123665381271873,1192.9729433652124,1173.9862610552432,1199.1854575106786,0.5267162027522928,1.0,0.0018294693096979778,0.0,5.982573074247963e-05,6.730479142767027e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:09.679,31.944723869986333,31.876242354394947,32.01752170620608,4.062986821607513,4.00106992399082,4.096421946320529,1193.596880444678,1185.5931373023636,1198.1991421627954,0.5251203948180169,1.0,0.0010338114223265224,0.0,2.8160478985074346e-05,2.1116804461159267e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:10.680,31.930387631593685,31.85272077342279,32.041093382661984,4.063729824378913,4.028313358942165,4.096421946320529,1180.3960203929823,1171.7059853355531,1188.9678654561994,0.5203765678471954,1.0,0.0009683807236674906,0.0,5.922296080513664e-05,4.828002155826962e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:11.780,31.901922976127626,31.82920628899916,31.97039994302156,4.084038566797188,4.014691641466489,4.123665381271873,1186.2549097890442,1171.8805078878095,1196.797952408594,0.5172269714466734,1.0,0.0017373083063941313,0.0,3.870370948992411e-05,5.89939452988477e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:12.781,31.871559345830498,31.7587052658331,31.946849826179744,4.082800228844855,4.041935076417833,4.123665381271873,1195.6516597887573,1187.9600239633064,1199.1994881021485,0.512975825778918,1.0,0.0014408853260575397,0.0,2.679941673952225e-05,1.4051808059882775e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:13.880,31.86556557991946,31.7587052658331,31.97039994302156,4.067940173416845,4.014691641466489,4.123665381271873,1192.7577432397486,1170.8848914877146,1199.4692278410184,0.515817123457386,1.0,0.000846261439031518,0.0,2.1949811796691483e-05,3.0131554180190134e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:14.879,31.85508144290558,31.782198550103487,31.89977104686352,4.0732650266118835,4.028313358942165,4.110043663796197,1192.6388647217123,1172.8984366313027,1197.8738441660735,0.5078980401386868,1.0,0.001451223910433072,0.0,8.74970207422119e-05,5.386016340161215e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:15.980,31.822808685068026,31.7352190185145,31.89977104686352,4.067940173416847,4.041935076417833,4.096421946320529,1189.810550763822,1160.241473295809,1198.4816153253848,0.5026747997512491,1.0,0.0010731729518971987,0.0,4.806703599232338e-06,7.824764961913675e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:17.078,31.807844273039063,31.7352190185145,31.876242354394947,4.084038566797188,4.055556793893508,4.123665381271873,1193.711060359483,1180.1207366479046,1199.378773020247,0.5001305977018553,1.0,0.0020606101489601823,0.0,2.4880080458756437e-05,5.1609695490976943e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:18.080,31.763413765528497,31.664802349858064,31.82920628899916,4.095059774572961,4.055556793893508,4.1372870987475485,1195.5013801477355,1190.2897397525983,1199.4161396250058,0.5000859033949273,1.0,0.002968003568959456,0.0,3.41605931602241e-05,3.316692170818773e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:19.179,31.737381579345016,31.617892817094628,31.85272077342279,4.116235353557869,4.069178511369184,4.150908816223216,1192.8153256654261,1161.866388820073,1199.6796967759744,0.500127898758119,1.0,0.003883270491362235,0.0,2.9999553101725968e-05,4.241681346032825e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:20.180,31.73053720434775,31.641344102031326,31.80569888619567,4.088248915835123,4.055556793893508,4.123665381271873,1182.443010293536,1160.5070136349782,1195.428005701278,0.49226378524013903,1.0,0.004167262928971719,0.0,4.433844919256239e-05,2.6047376021345737e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:21.279,31.711751903525013,31.641344102031326,31.80569888619567,4.072893525226184,4.028313358942165,4.123665381271873,1181.5906937597574,1158.0542397557651,1194.4885218376799,0.4824223002376586,1.0,0.0019025246413165052,0.0,6.131092475119067e-05,4.490882358148116e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:22.280,31.69062248293318,31.617892817094628,31.7352190185145,4.086886744087556,4.069178511369184,4.123665381271873,1188.651123750877,1166.2631272580074,1197.2877244094389,0.4883814905687601,1.0,0.001731257166680609,0.0,1.65261870186054e-05,3.801442481040227e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:23.382,31.658423662498514,31.57101107689016,31.7352190185145,4.085276904749522,4.055556793893508,4.123665381271873,1187.8382918875664,1176.7169595086411,1197.818437895131,0.4798947370846026,1.0,0.002550948709647267,0.0,6.205622391806703e-05,5.129977675237261e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:24.481,31.671207034166276,31.617892817094628,31.711739793296886,4.067940173416847,4.014691641466489,4.110043663796197,1188.742510005323,1173.8463317413361,1198.1001965910261,0.4810366947206676,1.0,0.001700031622785269,0.0,5.721946099278445e-05,2.2730364306933573e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:25.481,31.620255301248438,31.5007403199981,31.711739793296886,4.081438057097287,4.041935076417833,4.110043663796197,1192.262982163125,1182.9694478793413,1197.664169372204,0.4781146970425934,1.0,0.0012287850130666069,0.0,5.3014732551673406e-05,2.7553624707752706e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:26.580,31.592328513157465,31.5007403199981,31.641344102031326,4.065463497512181,4.00106992399082,4.150908816223216,1188.9257505743592,1182.3478848819318,1195.0773862881474,0.47514818881408477,1.0,0.0011161130723258371,0.0,4.809397712145555e-05,2.756718289206061e-05,29.0,4.0,1200.0,none,0
2025-12-06 13:09:27.583,31.566340171681208,31.45392754641847,31.617892817094628,4.077351541854587,4.055556793893508,4.096421946320529,1182.6820115746439,1161.5752577739122,1195.7031677246646,0.4678103972320791,1.0,0.0015996216524763744,2.8757644495594396e-06,3.0603573608476254e-05,4.2006488675696985e-05,29.0,4.0,1200.0,none,0
